Turn,Speaker,Cue,Response,Context,MLM response,System llh,MLM llh,USR DLcontext,USR DLfact,Overall Human Rating,Interesting,Engaging,Specific,Relevant,Correct,Semantically Appropriate,Understandable,Fluent
76,Leolani2,stop,That's just what he/she/they would've said,"agent usually do like noun.animal, but I do not know this case Where do you live? I don't know Do you like pizza? I know agent usually do like noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop"," was  exactly  what  i  always  wanted ",0.08054863537351291,0.371849711984396,0.99732906,0.99729025,,,,,,,,,
77,Leolani2,That's just what he/she/they would've said,What's up? What is your name? Stranger?," not know this case Where do you live? I don't know Do you like pizza? I know agent usually do like noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said"," growing  yours  what  s  your  favorite  _ ",0.24487121190343583,0.4685485064983368,0.9974692,0.99576765,,,,,,,,,
78,,What's up? What is your name? Stranger?,Nihed," don't know Do you like pizza? I know agent usually do like noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger?","? ",0.0,0.08022000640630722,0.25243253,0.853393,,,,,,,,,
79,,Nihed,So your name is Nihed?," know Do you like pizza? I know agent usually do like noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed","?  your  name ? ? ",0.2916339039802551,0.5157675892114639,0.58334655,0.74264055,,,,,,,,,
80,,So your name is Nihed?,yes,"? I know agent usually do like noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed So your name is Nihed?","what ",0.0,0.07607004791498184,0.91182655,0.78673255,,,,,,,,,
81,Leolani2,yes,Do you have any gossip?,"know agent usually do like noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed So your name is Nihed? yes"," do  you  know  any  pets ",0.524467071890831,0.6612937569618225,0.87710845,0.95688033,3,3,3,3,3,3,3,3,3
82,Nihed,Do you have any gossip?,Fajjaaz is my friend,"ke noun.food, but I do not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed So your name is Nihed? yes Do you have any gossip?","she  is  my  favorite ",0.37263941764831543,0.4317241385579109,0.80477005,0.71887624,,,,,,,,,
83,Leolani2,Fajjaaz is my friend,If you don't mind me asking. Has nihed friend be family of by a person?,o not know this case I live in Amsterdam Let me ask you something. Has a cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed So your name is Nihed? yes Do you have any gossip? Fajjaaz is my friend," if  you  would  mind  me  asking can  a  ever  been  asked  member  such  another  chef ",0.21791552156209945,0.50403786500295,0.99208444,0.99674654,1,1,2,1,2,1,1,1,1
84,Nihed,If you don't mind me asking. Has nihed friend be family of by a person?,Yes Hidde is his uncle," cuisine ever be from amsterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed So your name is Nihed? yes Do you have any gossip? Fajjaaz is my friend If you don't mind me asking. Has nihed friend be family of by a person?"," yes  he  is  my  friend ",0.10108665525913238,0.37738327533006666,0.93847495,0.70926994,,,,,,,,,
85,Leolani2,Yes Hidde is his uncle,If you don't mind me asking. What kinds of things can be a his uncle like lea hidde,msterdam? yes ... just like in my dream stop That's just what he/she/they would've said What's up? What is your name? Stranger? Nihed So your name is Nihed? yes Do you have any gossip? Fajjaaz is my friend If you don't mind me asking. Has nihed friend be family of by a person? Yes Hidde is his uncle," if  you  do  mind  me  asking  all  kind  of  people  could  happen  called  good  friend ?  how ? ",0.31942628911282456,0.6322107799351215,0.99498546,0.970086,1,1,1,1,1,1,1,1,1
86,Nihed,If you don't mind me asking. What kinds of things can be a his uncle like lea hidde,An uncle is a man,aid What's up? What is your name? Stranger? Nihed So your name is Nihed? yes Do you have any gossip? Fajjaaz is my friend If you don't mind me asking. Has nihed friend be family of by a person? Yes Hidde is his uncle If you don't mind me asking. What kinds of things can be a his uncle like lea hidde," his  he  of  a  friend ",0.12021927237510681,0.28524000197649,0.99623966,0.99594015,,,,,,,,,
87,Leolani2,An uncle is a man,I am glad to have learned something new. I did not know anything that an uncle be,t is your name? Stranger? Nihed So your name is Nihed? yes Do you have any gossip? Fajjaaz is my friend If you don't mind me asking. Has nihed friend be family of by a person? Yes Hidde is his uncle If you don't mind me asking. What kinds of things can be a his uncle like lea hidde An uncle is a man," i  am  glad  i  have  learned  something . i  do  not  know  before  about  his  uncle  is ",0.5515205083305345,0.7402706041055567,0.99631405,0.9966041,2,2,2,2,2,2,2,2,2
88,Nihed,I am glad to have learned something new. I did not know anything that an uncle be,Do you know an aunt?," Fajjaaz is my friend If you don't mind me asking. Has nihed friend be family of by a person? Yes Hidde is his uncle If you don't mind me asking. What kinds of things can be a his uncle like lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be"," do  you  have  his  uncle ",0.34550834763795135,0.7323702812194824,0.9945684,0.9958754,,,,,,,,,
89,Leolani2,Do you know an aunt?,"I know agent usually do know article:indefinite, but I do not know this case"," If you don't mind me asking. Has nihed friend be family of by a person? Yes Hidde is his uncle If you don't mind me asking. What kinds of things can be a his uncle like lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt?","i  do  i  i  i  the  relatives  but  i  do  not  in  the . ",0.3075298448758466,0.5960002946002143,0.9912217,0.99415666,1,1,1,1,1,1,1,1,1
90,Nihed,"I know agent usually do know article:indefinite, but I do not know this case",an aunt is a woman,"Hidde is his uncle If you don't mind me asking. What kinds of things can be a his uncle like lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case"," my  aunt  is  a  man ",0.44892645478248594,0.49554290920495986,0.99387604,0.99546295,,,,,,,,,
91,Leolani2,an aunt is a woman,This is news to me. I had never heard about an aunt before!,"If you don't mind me asking. What kinds of things can be a his uncle like lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case an aunt is a woman"," which  was  new  to  me i  have  never  heard  of  an  aunt  being ",0.47671412791197115,0.8112832399515005,0.9976113,0.70313364,2,2,2,2,3,2,2,3,3
92,Nihed,This is news to me. I had never heard about an aunt before!,stop,"is uncle like lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case an aunt is a woman This is news to me. I had never heard about an aunt before!","i ",0.0,0.18668431043624878,0.99617684,0.99624896,,,,,,,,,
93,Leolani2,stop,Why?,"cle like lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case an aunt is a woman This is news to me. I had never heard about an aunt before! stop"," me ",0.0,0.10580584406852722,0.9957057,0.99148065,,,,,,,,,
94,Leolani2,Why?,Do you have any gossip?,"ike lea hidde An uncle is a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case an aunt is a woman This is news to me. I had never heard about an aunt before! stop Why?"," do  you  know  any  relatives ",0.5035144977271557,0.6564765632152557,0.99503946,0.9751283,,,,,,,,,
95,Nihed,Do you have any gossip?,stop,"s a man I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case an aunt is a woman This is news to me. I had never heard about an aunt before! stop Why? Do you have any gossip?","i ",0.0,0.07955212891101837,0.9961476,0.9946419,,,,,,,,,
96,Leolani2,stop,There is no escape from destiny,"an I am glad to have learned something new. I did not know anything that an uncle be Do you know an aunt? I know agent usually do know article:indefinite, but I do not know this case an aunt is a woman This is news to me. I had never heard about an aunt before! stop Why? Do you have any gossip? stop"," there  is  no  rule  from  gossip ",0.6656501119335493,0.7271033649643263,0.9961152,0.99679536,,,,,,,,,
